cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
01,AGUASCALIENTES,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01001,AGUASCALIENTES,7,2026-08-09
01,AGUASCALIENTES,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,01001,AGUASCALIENTES,5,2026-08-09
01,AGUASCALIENTES,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,01004,COSÍO,1,2026-08-09
01,AGUASCALIENTES,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01005,JESÚS MARÍA,1,2026-08-09
01,AGUASCALIENTES,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,01007,RINCÓN DE ROMOS,1,2026-08-09
01,AGUASCALIENTES,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,01011,SAN FRANCISCO DE LOS ROMO,1,2026-08-09
01,AGUASCALIENTES,2026-07,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,6,2026-08-09
01,AGUASCALIENTES,2026-07,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,5,2026-08-09
01,AGUASCALIENTES,2026-07,LOCALIZADA_CON_VIDA,MUJER,01004,COSÍO,2,2026-08-09
01,AGUASCALIENTES,2026-07,LOCALIZADA_CON_VIDA,MUJER,01005,JESÚS MARÍA,1,2026-08-09
01,AGUASCALIENTES,2026-07,LOCALIZADA_CON_VIDA,MUJER,01006,PABELLÓN DE ARTEAGA,1,2026-08-09
01,AGUASCALIENTES,2026-07,LOCALIZADA_CON_VIDA,HOMBRE,01011,SAN FRANCISCO DE LOS ROMO,1,2026-08-09
04,CAMPECHE,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,04002,CAMPECHE,1,2026-08-09
04,CAMPECHE,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,04003,CARMEN,2,2026-08-09
04,CAMPECHE,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,04003,CARMEN,1,2026-08-09
04,CAMPECHE,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,04004,CHAMPOTÓN,1,2026-08-09
04,CAMPECHE,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,04008,TENABO,1,2026-08-09
04,CAMPECHE,2026-07,LOCALIZADA_CON_VIDA,MUJER,04001,CALKINÍ,1,2026-08-09
04,CAMPECHE,2026-07,LOCALIZADA_CON_VIDA,HOMBRE,04002,CAMPECHE,2,2026-08-09
04,CAMPECHE,2026-07,LOCALIZADA_CON_VIDA,MUJER,04002,CAMPECHE,7,2026-08-09
04,CAMPECHE,2026-07,LOCALIZADA_CON_VIDA,HOMBRE,04003,CARMEN,2,2026-08-09
04,CAMPECHE,2026-07,LOCALIZADA_CON_VIDA,MUJER,04003,CARMEN,3,2026-08-09
04,CAMPECHE,2026-07,LOCALIZADA_CON_VIDA,MUJER,04005,HECELCHAKÁN,2,2026-08-09
04,CAMPECHE,2026-07,LOCALIZADA_CON_VIDA,HOMBRE,04009,ESCÁRCEGA,1,2026-08-09
04,CAMPECHE,2026-07,LOCALIZADA_CON_VIDA,MUJER,04011,CANDELARIA,1,2026-08-09
04,CAMPECHE,2026-07,LOCALIZADA_SIN_VIDA,HOMBRE,04007,PALIZADA,1,2026-08-09
08,CHIHUAHUA,2026-07,LOCALIZADA_CON_VIDA,MUJER,08019,CHIHUAHUA,1,2026-08-09
08,CHIHUAHUA,2026-07,LOCALIZADA_SIN_VIDA,HOMBRE,08019,CHIHUAHUA,1,2026-08-09
09,CIUDAD DE MEXICO,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,09002,AZCAPOTZALCO,4,2026-08-09
09,CIUDAD DE MEXICO,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,09002,AZCAPOTZALCO,1,2026-08-09
09,CIUDAD DE MEXICO,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,09003,COYOACÁN,2,2026-08-09
09,CIUDAD DE MEXICO,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,09004,CUAJIMALPA DE MORELOS,2,2026-08-09
09,CIUDAD DE MEXICO,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,09005,GUSTAVO A. MADERO,7,2026-08-09
09,CIUDAD DE MEXICO,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,09005,GUSTAVO A. MADERO,4,2026-08-09
09,CIUDAD DE MEXICO,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,09006,IZTACALCO,3,2026-08-09
09,CIUDAD DE MEXICO,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,09006,IZTACALCO,6,2026-08-09
09,CIUDAD DE MEXICO,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,09007,IZTAPALAPA,10,2026-08-09
09,CIUDAD DE MEXICO,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,09007,IZTAPALAPA,5,2026-08-09
09,CIUDAD DE MEXICO,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,09008,MAGDALENA CONTRERAS,1,2026-08-09
09,CIUDAD DE MEXICO,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,09008,MAGDALENA CONTRERAS,2,2026-08-09
09,CIUDAD DE MEXICO,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,09010,ÁLVARO OBREGÓN,6,2026-08-09
09,CIUDAD DE MEXICO,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,09010,ÁLVARO OBREGÓN,3,2026-08-09
