cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
01,AGUASCALIENTES,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01001,AGUASCALIENTES,2,2026-08-09
01,AGUASCALIENTES,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01002,ASIENTOS,1,2026-08-09
01,AGUASCALIENTES,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01004,COSÍO,1,2026-08-09
01,AGUASCALIENTES,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01006,PABELLÓN DE ARTEAGA,2,2026-08-09
01,AGUASCALIENTES,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01007,RINCÓN DE ROMOS,1,2026-08-09
01,AGUASCALIENTES,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01011,SAN FRANCISCO DE LOS ROMO,3,2026-08-09
01,AGUASCALIENTES,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,01011,SAN FRANCISCO DE LOS ROMO,1,2026-08-09
01,AGUASCALIENTES,2025-01,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,22,2026-08-09
01,AGUASCALIENTES,2025-01,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,23,2026-08-09
01,AGUASCALIENTES,2025-01,LOCALIZADA_CON_VIDA,HOMBRE,01005,JESÚS MARÍA,2,2026-08-09
01,AGUASCALIENTES,2025-01,LOCALIZADA_CON_VIDA,HOMBRE,01006,PABELLÓN DE ARTEAGA,1,2026-08-09
01,AGUASCALIENTES,2025-01,LOCALIZADA_CON_VIDA,HOMBRE,01007,RINCÓN DE ROMOS,1,2026-08-09
01,AGUASCALIENTES,2025-01,LOCALIZADA_CON_VIDA,MUJER,01007,RINCÓN DE ROMOS,1,2026-08-09
01,AGUASCALIENTES,2025-01,LOCALIZADA_CON_VIDA,HOMBRE,01009,TEPEZALA,2,2026-08-09
01,AGUASCALIENTES,2025-01,LOCALIZADA_CON_VIDA,HOMBRE,01011,SAN FRANCISCO DE LOS ROMO,2,2026-08-09
01,AGUASCALIENTES,2025-01,LOCALIZADA_CON_VIDA,MUJER,01011,SAN FRANCISCO DE LOS ROMO,3,2026-08-09
01,AGUASCALIENTES,2025-01,LOCALIZADA_SIN_VIDA,HOMBRE,01001,AGUASCALIENTES,2,2026-08-09
02,BAJA CALIFORNIA,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02001,ENSENADA,1,2026-08-09
02,BAJA CALIFORNIA,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02002,MEXICALI,10,2026-08-09
02,BAJA CALIFORNIA,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02003,TECATE,1,2026-08-09
02,BAJA CALIFORNIA,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,02003,TECATE,1,2026-08-09
02,BAJA CALIFORNIA,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02004,TIJUANA,45,2026-08-09
02,BAJA CALIFORNIA,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,02004,TIJUANA,5,2026-08-09
02,BAJA CALIFORNIA,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02005,PLAYAS DE ROSARITO,1,2026-08-09
02,BAJA CALIFORNIA,2025-01,LOCALIZADA_CON_VIDA,HOMBRE,02004,TIJUANA,37,2026-08-09
02,BAJA CALIFORNIA,2025-01,LOCALIZADA_CON_VIDA,MUJER,02004,TIJUANA,8,2026-08-09
02,BAJA CALIFORNIA,2025-01,LOCALIZADA_SIN_VIDA,MUJER,02001,ENSENADA,1,2026-08-09
02,BAJA CALIFORNIA,2025-01,LOCALIZADA_SIN_VIDA,HOMBRE,02004,TIJUANA,6,2026-08-09
02,BAJA CALIFORNIA,2025-01,LOCALIZADA_SIN_VIDA,MUJER,02004,TIJUANA,4,2026-08-09
03,BAJA CALIFORNIA SUR,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,03003,LA PAZ,1,2026-08-09
03,BAJA CALIFORNIA SUR,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,03003,LA PAZ,1,2026-08-09
03,BAJA CALIFORNIA SUR,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,03008,LOS CABOS,2,2026-08-09
03,BAJA CALIFORNIA SUR,2025-01,LOCALIZADA_CON_VIDA,HOMBRE,03002,MULEGÉ,1,2026-08-09
03,BAJA CALIFORNIA SUR,2025-01,LOCALIZADA_CON_VIDA,HOMBRE,03003,LA PAZ,9,2026-08-09
03,BAJA CALIFORNIA SUR,2025-01,LOCALIZADA_CON_VIDA,MUJER,03003,LA PAZ,3,2026-08-09
03,BAJA CALIFORNIA SUR,2025-01,LOCALIZADA_CON_VIDA,HOMBRE,03008,LOS CABOS,9,2026-08-09
03,BAJA CALIFORNIA SUR,2025-01,LOCALIZADA_CON_VIDA,MUJER,03008,LOS CABOS,7,2026-08-09
03,BAJA CALIFORNIA SUR,2025-01,LOCALIZADA_SIN_VIDA,HOMBRE,03003,LA PAZ,3,2026-08-09
04,CAMPECHE,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,04003,CARMEN,1,2026-08-09
04,CAMPECHE,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,04009,ESCÁRCEGA,1,2026-08-09
04,CAMPECHE,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,04011,CANDELARIA,1,2026-08-09
04,CAMPECHE,2025-01,LOCALIZADA_CON_VIDA,HOMBRE,04002,CAMPECHE,4,2026-08-09
04,CAMPECHE,2025-01,LOCALIZADA_CON_VIDA,MUJER,04002,CAMPECHE,11,2026-08-09
04,CAMPECHE,2025-01,LOCALIZADA_CON_VIDA,MUJER,04003,CARMEN,1,2026-08-09
04,CAMPECHE,2025-01,LOCALIZADA_CON_VIDA,HOMBRE,04009,ESCÁRCEGA,2,2026-08-09
05,COAHUILA,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,05018,MONCLOVA,1,2026-08-09
05,COAHUILA,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,05027,RAMOS ARIZPE,2,2026-08-09
05,COAHUILA,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,05030,SALTILLO,2,2026-08-09
05,COAHUILA,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,05035,TORREÓN,1,2026-08-09
05,COAHUILA,2025-01,LOCALIZADA_CON_VIDA,MUJER,05004,ARTEAGA,1,2026-08-09
05,COAHUILA,2025-01,LOCALIZADA_CON_VIDA,HOMBRE,05030,SALTILLO,1,2026-08-09
05,COAHUILA,2025-01,LOCALIZADA_CON_VIDA,MUJER,05035,TORREÓN,1,2026-08-09
06,COLIMA,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,06002,COLIMA,1,2026-08-09
06,COLIMA,2025-01,LOCALIZADA_SIN_VIDA,HOMBRE,06010,VILLA DE ALVAREZ,1,2026-08-09
07,CHIAPAS,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07015,CACAHOATÁN,1,2026-08-09
07,CHIAPAS,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,07019,COMITÁN DE DOMÍNGUEZ,2,2026-08-09
07,CHIAPAS,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07020,LA CONCORDIA,1,2026-08-09
07,CHIAPAS,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07040,HUIXTLA,2,2026-08-09
07,CHIAPAS,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07051,MAPASTEPEC,2,2026-08-09
07,CHIAPAS,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,07062,OSTUACÁN,1,2026-08-09
07,CHIAPAS,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07065,PALENQUE,1,2026-08-09
07,CHIAPAS,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,07065,PALENQUE,3,2026-08-09
07,CHIAPAS,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07078,SAN CRISTÓBAL DE LAS CASAS,1,2026-08-09
07,CHIAPAS,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,07081,SIMOJOVEL,1,2026-08-09
07,CHIAPAS,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07087,SUCHIATE,1,2026-08-09
07,CHIAPAS,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07097,TONALÁ,1,2026-08-09
07,CHIAPAS,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,07102,TUXTLA CHICO,2,2026-08-09
07,CHIAPAS,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07106,VENUSTIANO CARRANZA,2,2026-08-09
07,CHIAPAS,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07107,VILLA CORZO,1,2026-08-09
07,CHIAPAS,2025-01,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,07114,BENEMÉRITO DE LAS AMÉRICAS,1,2026-08-09
