cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
01,AGUASCALIENTES,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01001,AGUASCALIENTES,2,2026-08-09
01,AGUASCALIENTES,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,01001,AGUASCALIENTES,1,2026-08-09
01,AGUASCALIENTES,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01002,ASIENTOS,1,2026-08-09
01,AGUASCALIENTES,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,01005,JESÚS MARÍA,1,2026-08-09
01,AGUASCALIENTES,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01006,PABELLÓN DE ARTEAGA,5,2026-08-09
01,AGUASCALIENTES,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,01006,PABELLÓN DE ARTEAGA,2,2026-08-09
01,AGUASCALIENTES,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01011,SAN FRANCISCO DE LOS ROMO,3,2026-08-09
01,AGUASCALIENTES,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,01011,SAN FRANCISCO DE LOS ROMO,1,2026-08-09
01,AGUASCALIENTES,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,22,2026-08-09
01,AGUASCALIENTES,2024-12,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,24,2026-08-09
01,AGUASCALIENTES,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,01005,JESÚS MARÍA,4,2026-08-09
01,AGUASCALIENTES,2024-12,LOCALIZADA_CON_VIDA,MUJER,01005,JESÚS MARÍA,3,2026-08-09
01,AGUASCALIENTES,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,01006,PABELLÓN DE ARTEAGA,1,2026-08-09
01,AGUASCALIENTES,2024-12,LOCALIZADA_CON_VIDA,MUJER,01006,PABELLÓN DE ARTEAGA,1,2026-08-09
01,AGUASCALIENTES,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,01007,RINCÓN DE ROMOS,1,2026-08-09
01,AGUASCALIENTES,2024-12,LOCALIZADA_CON_VIDA,MUJER,01007,RINCÓN DE ROMOS,1,2026-08-09
01,AGUASCALIENTES,2024-12,LOCALIZADA_CON_VIDA,MUJER,01008,SAN JOSÉ DE GRACIA,1,2026-08-09
01,AGUASCALIENTES,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,01011,SAN FRANCISCO DE LOS ROMO,1,2026-08-09
01,AGUASCALIENTES,2024-12,LOCALIZADA_CON_VIDA,MUJER,01011,SAN FRANCISCO DE LOS ROMO,1,2026-08-09
01,AGUASCALIENTES,2024-12,LOCALIZADA_SIN_VIDA,HOMBRE,01004,COSÍO,1,2026-08-09
01,AGUASCALIENTES,2024-12,LOCALIZADA_SIN_VIDA,HOMBRE,01006,PABELLÓN DE ARTEAGA,2,2026-08-09
01,AGUASCALIENTES,2024-12,LOCALIZADA_SIN_VIDA,HOMBRE,01011,SAN FRANCISCO DE LOS ROMO,1,2026-08-09
02,BAJA CALIFORNIA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02001,ENSENADA,2,2026-08-09
02,BAJA CALIFORNIA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02002,MEXICALI,4,2026-08-09
02,BAJA CALIFORNIA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,02002,MEXICALI,1,2026-08-09
02,BAJA CALIFORNIA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,02003,TECATE,1,2026-08-09
02,BAJA CALIFORNIA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02004,TIJUANA,37,2026-08-09
02,BAJA CALIFORNIA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,02004,TIJUANA,9,2026-08-09
02,BAJA CALIFORNIA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02005,PLAYAS DE ROSARITO,2,2026-08-09
02,BAJA CALIFORNIA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,02005,PLAYAS DE ROSARITO,2,2026-08-09
02,BAJA CALIFORNIA,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,02004,TIJUANA,4,2026-08-09
02,BAJA CALIFORNIA,2024-12,LOCALIZADA_CON_VIDA,MUJER,02004,TIJUANA,8,2026-08-09
02,BAJA CALIFORNIA,2024-12,LOCALIZADA_SIN_VIDA,HOMBRE,02004,TIJUANA,9,2026-08-09
02,BAJA CALIFORNIA,2024-12,LOCALIZADA_SIN_VIDA,HOMBRE,02005,PLAYAS DE ROSARITO,1,2026-08-09
03,BAJA CALIFORNIA SUR,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,03003,LA PAZ,8,2026-08-09
03,BAJA CALIFORNIA SUR,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,03008,LOS CABOS,4,2026-08-09
03,BAJA CALIFORNIA SUR,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,03008,LOS CABOS,2,2026-08-09
03,BAJA CALIFORNIA SUR,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,03002,MULEGÉ,2,2026-08-09
03,BAJA CALIFORNIA SUR,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,03003,LA PAZ,4,2026-08-09
03,BAJA CALIFORNIA SUR,2024-12,LOCALIZADA_CON_VIDA,MUJER,03003,LA PAZ,12,2026-08-09
03,BAJA CALIFORNIA SUR,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,03008,LOS CABOS,9,2026-08-09
03,BAJA CALIFORNIA SUR,2024-12,LOCALIZADA_CON_VIDA,MUJER,03008,LOS CABOS,11,2026-08-09
03,BAJA CALIFORNIA SUR,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,03009,LORETO,1,2026-08-09
03,BAJA CALIFORNIA SUR,2024-12,LOCALIZADA_SIN_VIDA,HOMBRE,03002,MULEGÉ,2,2026-08-09
04,CAMPECHE,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,04002,CAMPECHE,1,2026-08-09
04,CAMPECHE,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,04002,CAMPECHE,2,2026-08-09
04,CAMPECHE,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,04004,CHAMPOTÓN,2,2026-08-09
04,CAMPECHE,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,04002,CAMPECHE,2,2026-08-09
04,CAMPECHE,2024-12,LOCALIZADA_CON_VIDA,MUJER,04002,CAMPECHE,2,2026-08-09
04,CAMPECHE,2024-12,LOCALIZADA_CON_VIDA,MUJER,04003,CARMEN,2,2026-08-09
04,CAMPECHE,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,04004,CHAMPOTÓN,1,2026-08-09
04,CAMPECHE,2024-12,LOCALIZADA_CON_VIDA,MUJER,04007,PALIZADA,1,2026-08-09
04,CAMPECHE,2024-12,LOCALIZADA_SIN_VIDA,HOMBRE,04004,CHAMPOTÓN,1,2026-08-09
05,COAHUILA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,05018,MONCLOVA,2,2026-08-09
05,COAHUILA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,05035,TORREÓN,1,2026-08-09
05,COAHUILA,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,05018,MONCLOVA,1,2026-08-09
05,COAHUILA,2024-12,LOCALIZADA_CON_VIDA,MUJER,05018,MONCLOVA,1,2026-08-09
05,COAHUILA,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,05027,RAMOS ARIZPE,1,2026-08-09
05,COAHUILA,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,05030,SALTILLO,1,2026-08-09
06,COLIMA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,06002,COLIMA,1,2026-08-09
06,COLIMA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,06009,TECOMÁN,1,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07008,ANGEL ALBINO CORZO,2,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07019,COMITÁN DE DOMÍNGUEZ,3,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07020,LA CONCORDIA,9,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,07020,LA CONCORDIA,4,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07034,FRONTERA COMALAPA,1,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07035,FRONTERA HIDALGO,3,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07054,MAZATÁN,2,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07059,OCOSINGO,1,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,07065,PALENQUE,1,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07066,PANTELHÓ,2,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,07071,VILLA COMALTITLÁN,1,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,07081,SIMOJOVEL,1,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07086,SUCHIAPA,1,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07087,SUCHIATE,1,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07089,TAPACHULA,4,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,07089,TAPACHULA,7,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07097,TONALÁ,2,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,07097,TONALÁ,1,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07101,TUXTLA GUTIÉRREZ,3,2026-08-09
07,CHIAPAS,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,07101,TUXTLA GUTIÉRREZ,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,,SIN MUNICIPIO DE REFERENCIA,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,07009,ARRIAGA,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,07012,BERRIOZÁBAL,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,MUJER,07012,BERRIOZÁBAL,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,07013,BOCHIL,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,MUJER,07013,BOCHIL,2,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,MUJER,07017,CINTALAPA,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,07019,COMITÁN DE DOMÍNGUEZ,5,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,MUJER,07019,COMITÁN DE DOMÍNGUEZ,6,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,07020,LA CONCORDIA,2,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,MUJER,07021,COPAINALÁ,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,07023,CHAMULA,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,MUJER,07027,CHIAPA DE CORZO,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,MUJER,07040,HUIXTLA,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,MUJER,07046,JIQUIPILAS,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,07059,OCOSINGO,2,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,07061,OCOZOCOAUTLA DE ESPINOSA,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,MUJER,07065,PALENQUE,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,07068,PICHUCALCO,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,MUJER,07069,PIJIJIAPAN,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,07078,SAN CRISTÓBAL DE LAS CASAS,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,MUJER,07078,SAN CRISTÓBAL DE LAS CASAS,4,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,07087,SUCHIATE,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,07089,TAPACHULA,3,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,MUJER,07089,TAPACHULA,10,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,07097,TONALÁ,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,MUJER,07099,LA TRINITARIA,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,07101,TUXTLA GUTIÉRREZ,11,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,MUJER,07101,TUXTLA GUTIÉRREZ,6,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,07108,VILLAFLORES,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_CON_VIDA,MUJER,07113,ALDAMA,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_SIN_VIDA,HOMBRE,07020,LA CONCORDIA,6,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_SIN_VIDA,MUJER,07020,LA CONCORDIA,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_SIN_VIDA,HOMBRE,07074,REFORMA,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_SIN_VIDA,HOMBRE,07087,SUCHIATE,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_SIN_VIDA,HOMBRE,07106,VENUSTIANO CARRANZA,1,2026-08-09
07,CHIAPAS,2024-12,LOCALIZADA_SIN_VIDA,HOMBRE,07107,VILLA CORZO,2,2026-08-09
08,CHIHUAHUA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,08017,CUAUHTÉMOC,2,2026-08-09
08,CHIHUAHUA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,08019,CHIHUAHUA,2,2026-08-09
08,CHIHUAHUA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,08019,CHIHUAHUA,2,2026-08-09
08,CHIHUAHUA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,08032,HIDALGO DEL PARRAL,1,2026-08-09
08,CHIHUAHUA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,08037,JUÁREZ,3,2026-08-09
08,CHIHUAHUA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,08037,JUÁREZ,1,2026-08-09
08,CHIHUAHUA,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,08050,NUEVO CASAS GRANDES,1,2026-08-09
08,CHIHUAHUA,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,08019,CHIHUAHUA,1,2026-08-09
08,CHIHUAHUA,2024-12,LOCALIZADA_CON_VIDA,MUJER,08019,CHIHUAHUA,1,2026-08-09
08,CHIHUAHUA,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,08029,GUADALUPE Y CALVO,1,2026-08-09
08,CHIHUAHUA,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,08032,HIDALGO DEL PARRAL,1,2026-08-09
08,CHIHUAHUA,2024-12,LOCALIZADA_SIN_VIDA,HOMBRE,08029,GUADALUPE Y CALVO,1,2026-08-09
08,CHIHUAHUA,2024-12,LOCALIZADA_SIN_VIDA,HOMBRE,08032,HIDALGO DEL PARRAL,1,2026-08-09
09,CIUDAD DE MEXICO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,09004,CUAJIMALPA DE MORELOS,1,2026-08-09
09,CIUDAD DE MEXICO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,09005,GUSTAVO A. MADERO,8,2026-08-09
09,CIUDAD DE MEXICO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,09005,GUSTAVO A. MADERO,2,2026-08-09
09,CIUDAD DE MEXICO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,09006,IZTACALCO,3,2026-08-09
09,CIUDAD DE MEXICO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,09006,IZTACALCO,1,2026-08-09
09,CIUDAD DE MEXICO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,09007,IZTAPALAPA,4,2026-08-09
09,CIUDAD DE MEXICO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,09007,IZTAPALAPA,2,2026-08-09
09,CIUDAD DE MEXICO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,09008,MAGDALENA CONTRERAS,2,2026-08-09
09,CIUDAD DE MEXICO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,09010,ÁLVARO OBREGÓN,2,2026-08-09
09,CIUDAD DE MEXICO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,09012,TLALPAN,4,2026-08-09
09,CIUDAD DE MEXICO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,09012,TLALPAN,5,2026-08-09
09,CIUDAD DE MEXICO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,09013,XOCHIMILCO,1,2026-08-09
09,CIUDAD DE MEXICO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,09014,BENITO JUÁREZ,1,2026-08-09
09,CIUDAD DE MEXICO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,09015,CUAUHTÉMOC,6,2026-08-09
09,CIUDAD DE MEXICO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,09015,CUAUHTÉMOC,5,2026-08-09
09,CIUDAD DE MEXICO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,09016,MIGUEL HIDALGO,2,2026-08-09
09,CIUDAD DE MEXICO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,09016,MIGUEL HIDALGO,1,2026-08-09
09,CIUDAD DE MEXICO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,09017,VENUSTIANO CARRANZA,1,2026-08-09
09,CIUDAD DE MEXICO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,09018,SE DESCONOCE,1,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,09002,AZCAPOTZALCO,2,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,MUJER,09002,AZCAPOTZALCO,2,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,09003,COYOACÁN,5,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,MUJER,09003,COYOACÁN,4,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,09004,CUAJIMALPA DE MORELOS,2,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,MUJER,09004,CUAJIMALPA DE MORELOS,1,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,09005,GUSTAVO A. MADERO,13,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,MUJER,09005,GUSTAVO A. MADERO,3,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,09006,IZTACALCO,6,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,MUJER,09006,IZTACALCO,5,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,09007,IZTAPALAPA,17,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,MUJER,09007,IZTAPALAPA,23,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,09008,MAGDALENA CONTRERAS,5,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,MUJER,09008,MAGDALENA CONTRERAS,4,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,09009,MILPA ALTA,1,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,MUJER,09009,MILPA ALTA,2,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,09010,ÁLVARO OBREGÓN,7,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,MUJER,09010,ÁLVARO OBREGÓN,7,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,09011,TLÁHUAC,4,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,MUJER,09011,TLÁHUAC,3,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,09012,TLALPAN,6,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,MUJER,09012,TLALPAN,12,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,09013,XOCHIMILCO,2,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,MUJER,09013,XOCHIMILCO,2,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,09014,BENITO JUÁREZ,5,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,MUJER,09014,BENITO JUÁREZ,7,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,09015,CUAUHTÉMOC,17,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,MUJER,09015,CUAUHTÉMOC,10,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,09016,MIGUEL HIDALGO,1,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,MUJER,09016,MIGUEL HIDALGO,1,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,09017,VENUSTIANO CARRANZA,6,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_CON_VIDA,MUJER,09017,VENUSTIANO CARRANZA,11,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_SIN_VIDA,HOMBRE,09005,GUSTAVO A. MADERO,1,2026-08-09
09,CIUDAD DE MEXICO,2024-12,LOCALIZADA_SIN_VIDA,HOMBRE,09011,TLÁHUAC,1,2026-08-09
10,DURANGO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,,SINALOA,1,2026-08-09
10,DURANGO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,10005,DURANGO,3,2026-08-09
10,DURANGO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,10005,DURANGO,1,2026-08-09
10,DURANGO,2024-12,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,10007,GÓMEZ PALACIO,1,2026-08-09
10,DURANGO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,10005,DURANGO,20,2026-08-09
10,DURANGO,2024-12,LOCALIZADA_CON_VIDA,MUJER,10005,DURANGO,19,2026-08-09
10,DURANGO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,10007,GÓMEZ PALACIO,4,2026-08-09
10,DURANGO,2024-12,LOCALIZADA_CON_VIDA,MUJER,10008,GUADALUPE VICTORIA,1,2026-08-09
10,DURANGO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,10012,LERDO,1,2026-08-09
10,DURANGO,2024-12,LOCALIZADA_CON_VIDA,MUJER,10022,POANAS,1,2026-08-09
10,DURANGO,2024-12,LOCALIZADA_CON_VIDA,HOMBRE,10039,NUEVO IDEAL,1,2026-08-09
10,DURANGO,2024-12,LOCALIZADA_SIN_VIDA,HOMBRE,10032,SANTIAGO PAPASQUIARO,1,2026-08-09
