cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
01,AGUASCALIENTES,2025-06,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01001,AGUASCALIENTES,2,2026-08-09
01,AGUASCALIENTES,2025-06,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,01001,AGUASCALIENTES,1,2026-08-09
01,AGUASCALIENTES,2025-06,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01004,COSÍO,1,2026-08-09
01,AGUASCALIENTES,2025-06,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01005,JESÚS MARÍA,5,2026-08-09
01,AGUASCALIENTES,2025-06,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01007,RINCÓN DE ROMOS,1,2026-08-09
01,AGUASCALIENTES,2025-06,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,12,2026-08-09
01,AGUASCALIENTES,2025-06,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,10,2026-08-09
01,AGUASCALIENTES,2025-06,LOCALIZADA_CON_VIDA,HOMBRE,01003,CALVILLO,1,2026-08-09
01,AGUASCALIENTES,2025-06,LOCALIZADA_CON_VIDA,HOMBRE,01007,RINCÓN DE ROMOS,2,2026-08-09
01,AGUASCALIENTES,2025-06,LOCALIZADA_CON_VIDA,HOMBRE,01009,TEPEZALA,1,2026-08-09
01,AGUASCALIENTES,2025-06,LOCALIZADA_CON_VIDA,MUJER,01009,TEPEZALA,1,2026-08-09
01,AGUASCALIENTES,2025-06,LOCALIZADA_CON_VIDA,HOMBRE,01011,SAN FRANCISCO DE LOS ROMO,1,2026-08-09
02,BAJA CALIFORNIA,2025-06,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,,SIN MUNICIPIO DE REFERENCIA,1,2026-08-09
02,BAJA CALIFORNIA,2025-06,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02001,ENSENADA,6,2026-08-09
02,BAJA CALIFORNIA,2025-06,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02002,MEXICALI,14,2026-08-09
02,BAJA CALIFORNIA,2025-06,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,02002,MEXICALI,5,2026-08-09
02,BAJA CALIFORNIA,2025-06,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02003,TECATE,2,2026-08-09
