cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
30,VERACRUZ,2024-11,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,30016,LA ANTIGUA,1,2026-08-09
30,VERACRUZ,2024-11,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,30039,COATZACOALCOS,1,2026-08-09
30,VERACRUZ,2024-11,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,30045,COSAMALOAPAN DE CARPIO,1,2026-08-09
30,VERACRUZ,2024-11,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,30085,IXTACZOQUITLÁN,1,2026-08-09
30,VERACRUZ,2024-11,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,30087,XALAPA,2,2026-08-09
30,VERACRUZ,2024-11,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,30089,JÁLTIPAN,1,2026-08-09
30,VERACRUZ,2024-11,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,30090,JAMAPA,1,2026-08-09
30,VERACRUZ,2024-11,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,30123,PÁNUCO,2,2026-08-09
30,VERACRUZ,2024-11,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,30173,TEZONAPA,1,2026-08-09
30,VERACRUZ,2024-11,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,30174,TIERRA BLANCA,1,2026-08-09
30,VERACRUZ,2024-11,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,30189,TÚXPAM,1,2026-08-09
30,VERACRUZ,2024-11,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,30193,VERACRUZ,4,2026-08-09
30,VERACRUZ,2024-11,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,30193,VERACRUZ,1,2026-08-09
30,VERACRUZ,2024-11,LOCALIZADA_CON_VIDA,HOMBRE,30004,ACTOPAN,1,2026-08-09
30,VERACRUZ,2024-11,LOCALIZADA_CON_VIDA,HOMBRE,30006,ACULTZINGO,2,2026-08-09
30,VERACRUZ,2024-11,LOCALIZADA_CON_VIDA,HOMBRE,30014,AMATLÁN DE LOS REYES,1,2026-08-09
30,VERACRUZ,2024-11,LOCALIZADA_CON_VIDA,HOMBRE,30026,BANDERILLA,1,2026-08-09
30,VERACRUZ,2024-11,LOCALIZADA_CON_VIDA,HOMBRE,30028,BOCA DEL RÍO,1,2026-08-09
30,VERACRUZ,2024-11,LOCALIZADA_CON_VIDA,HOMBRE,30030,CAMERINO Z. MENDOZA,1,2026-08-09
30,VERACRUZ,2024-11,LOCALIZADA_CON_VIDA,MUJER,30030,CAMERINO Z. MENDOZA,1,2026-08-09
30,VERACRUZ,2024-11,LOCALIZADA_CON_VIDA,MUJER,30032,CATEMACO,1,2026-08-09
30,VERACRUZ,2024-11,LOCALIZADA_CON_VIDA,HOMBRE,30038,COATEPEC,1,2026-08-09
30,VERACRUZ,2024-11,LOCALIZADA_CON_VIDA,HOMBRE,30039,COATZACOALCOS,1,2026-08-09
30,VERACRUZ,2024-11,LOCALIZADA_CON_VIDA,MUJER,30039,COATZACOALCOS,4,2026-08-09
30,VERACRUZ,2024-11,LOCALIZADA_CON_VIDA,HOMBRE,30044,CÓRDOBA,1,2026-08-09
30,VERACRUZ,2024-11,LOCALIZADA_CON_VIDA,MUJER,30044,CÓRDOBA,3,2026-08-09
30,VERACRUZ,2024-11,LOCALIZADA_CON_VIDA,HOMBRE,30045,COSAMALOAPAN DE CARPIO,1,2026-08-09
30,VERACRUZ,2024-11,LOCALIZADA_CON_VIDA,HOMBRE,30055,CHALMA,2,2026-08-09
