cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
17,MORELOS,SIN_FECHA,DESAPARECIDA_O_NO_LOCALIZADA,,,,48,2026-08-09
17,MORELOS,SIN_FECHA,LOCALIZADA_CON_VIDA,,,,100,2026-08-09
17,MORELOS,SIN_FECHA,LOCALIZADA_SIN_VIDA,,,,6,2026-08-09
