cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
25,SINALOA,2025-08,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,25001,AHOME,7,2026-08-09
25,SINALOA,2025-08,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,25003,BADIRAGUATO,1,2026-08-09
25,SINALOA,2025-08,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,25006,CULIACÁN,26,2026-08-09
25,SINALOA,2025-08,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,25006,CULIACÁN,2,2026-08-09
25,SINALOA,2025-08,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,25008,ELOTA,2,2026-08-09
25,SINALOA,2025-08,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,25011,GUASAVE,1,2026-08-09
25,SINALOA,2025-08,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,25012,MAZATLÁN,21,2026-08-09
25,SINALOA,2025-08,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,25012,MAZATLÁN,1,2026-08-09
25,SINALOA,2025-08,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,25013,MOCORITO,1,2026-08-09
25,SINALOA,2025-08,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,25014,ROSARIO,1,2026-08-09
25,SINALOA,2025-08,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,25015,SALVADOR ALVARADO,1,2026-08-09
25,SINALOA,2025-08,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,25016,SAN IGNACIO,3,2026-08-09
25,SINALOA,2025-08,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,25017,SINALOA,1,2026-08-09
25,SINALOA,2025-08,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,25018,NAVOLATO,11,2026-08-09
25,SINALOA,2025-08,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,25018,NAVOLATO,1,2026-08-09
25,SINALOA,2025-08,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,25020,EL DORADO,1,2026-08-09
25,SINALOA,2025-08,LOCALIZADA_CON_VIDA,HOMBRE,25001,AHOME,7,2026-08-09
25,SINALOA,2025-08,LOCALIZADA_CON_VIDA,MUJER,25001,AHOME,1,2026-08-09
25,SINALOA,2025-08,LOCALIZADA_CON_VIDA,HOMBRE,25006,CULIACÁN,10,2026-08-09
25,SINALOA,2025-08,LOCALIZADA_CON_VIDA,MUJER,25006,CULIACÁN,6,2026-08-09
25,SINALOA,2025-08,LOCALIZADA_CON_VIDA,HOMBRE,25008,ELOTA,1,2026-08-09
25,SINALOA,2025-08,LOCALIZADA_CON_VIDA,HOMBRE,25010,EL FUERTE,2,2026-08-09
25,SINALOA,2025-08,LOCALIZADA_CON_VIDA,HOMBRE,25012,MAZATLÁN,6,2026-08-09
25,SINALOA,2025-08,LOCALIZADA_CON_VIDA,MUJER,25012,MAZATLÁN,8,2026-08-09
25,SINALOA,2025-08,LOCALIZADA_SIN_VIDA,HOMBRE,25006,CULIACÁN,8,2026-08-09
25,SINALOA,2025-08,LOCALIZADA_SIN_VIDA,MUJER,25006,CULIACÁN,2,2026-08-09
25,SINALOA,2025-08,LOCALIZADA_SIN_VIDA,HOMBRE,25011,GUASAVE,1,2026-08-09
25,SINALOA,2025-08,LOCALIZADA_SIN_VIDA,HOMBRE,25012,MAZATLÁN,1,2026-08-09
25,SINALOA,2025-08,LOCALIZADA_SIN_VIDA,HOMBRE,25018,NAVOLATO,1,2026-08-09
