cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
06,COLIMA,2025-09,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,06002,COLIMA,1,2026-08-09
06,COLIMA,2025-09,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,06002,COLIMA,2,2026-08-09
06,COLIMA,2025-09,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,06007,MANZANILLO,2,2026-08-09
06,COLIMA,2025-09,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,06007,MANZANILLO,1,2026-08-09
06,COLIMA,2025-09,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,06009,TECOMÁN,2,2026-08-09
06,COLIMA,2025-09,LOCALIZADA_CON_VIDA,HOMBRE,06002,COLIMA,1,2026-08-09
06,COLIMA,2025-09,LOCALIZADA_CON_VIDA,HOMBRE,06009,TECOMÁN,1,2026-08-09
06,COLIMA,2025-09,LOCALIZADA_CON_VIDA,MUJER,06009,TECOMÁN,3,2026-08-09
06,COLIMA,2025-09,LOCALIZADA_SIN_VIDA,HOMBRE,06003,COMALA,1,2026-08-09
