cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
23,QUINTANA ROO,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,23005,BENITO JUÁREZ,15,2026-08-09
23,QUINTANA ROO,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,23005,BENITO JUÁREZ,7,2026-08-09
23,QUINTANA ROO,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,23008,SOLIDARIDAD,4,2026-08-09
23,QUINTANA ROO,2026-07,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,23012,TULUM,1,2026-08-09
23,QUINTANA ROO,2026-07,LOCALIZADA_CON_VIDA,HOMBRE,23003,ISLA MUJERES,1,2026-08-09
23,QUINTANA ROO,2026-07,LOCALIZADA_CON_VIDA,MUJER,23004,OTHÓN P. BLANCO,2,2026-08-09
23,QUINTANA ROO,2026-07,LOCALIZADA_CON_VIDA,HOMBRE,23005,BENITO JUÁREZ,13,2026-08-09
23,QUINTANA ROO,2026-07,LOCALIZADA_CON_VIDA,MUJER,23005,BENITO JUÁREZ,13,2026-08-09
23,QUINTANA ROO,2026-07,LOCALIZADA_CON_VIDA,HOMBRE,23008,SOLIDARIDAD,5,2026-08-09
23,QUINTANA ROO,2026-07,LOCALIZADA_CON_VIDA,MUJER,23008,SOLIDARIDAD,10,2026-08-09
23,QUINTANA ROO,2026-07,LOCALIZADA_CON_VIDA,MUJER,23011,PUERTO MORELOS,1,2026-08-09
23,QUINTANA ROO,2026-07,LOCALIZADA_CON_VIDA,HOMBRE,23012,TULUM,3,2026-08-09
23,QUINTANA ROO,2026-07,LOCALIZADA_CON_VIDA,MUJER,23012,TULUM,1,2026-08-09
23,QUINTANA ROO,2026-07,LOCALIZADA_CON_VIDA,MUJER,23013,PLAYA DEL CARMEN,1,2026-08-09
23,QUINTANA ROO,2026-07,LOCALIZADA_SIN_VIDA,HOMBRE,23001,COZUMEL,1,2026-08-09
23,QUINTANA ROO,2026-07,LOCALIZADA_SIN_VIDA,HOMBRE,23005,BENITO JUÁREZ,1,2026-08-09
