cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
10,DURANGO,2025-05,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,10005,DURANGO,8,2026-08-09
10,DURANGO,2025-05,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,10005,DURANGO,1,2026-08-09
10,DURANGO,2025-05,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,10007,GÓMEZ PALACIO,1,2026-08-09
10,DURANGO,2025-05,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,10008,GUADALUPE VICTORIA,1,2026-08-09
10,DURANGO,2025-05,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,10012,LERDO,1,2026-08-09
10,DURANGO,2025-05,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,10012,LERDO,1,2026-08-09
10,DURANGO,2025-05,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,10014,MEZQUITAL,1,2026-08-09
10,DURANGO,2025-05,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,10023,PUEBLO NUEVO,1,2026-08-09
10,DURANGO,2025-05,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,10032,SANTIAGO PAPASQUIARO,1,2026-08-09
10,DURANGO,2025-05,LOCALIZADA_CON_VIDA,HOMBRE,10001,CANATLÁN,1,2026-08-09
10,DURANGO,2025-05,LOCALIZADA_CON_VIDA,HOMBRE,10005,DURANGO,30,2026-08-09
10,DURANGO,2025-05,LOCALIZADA_CON_VIDA,MUJER,10005,DURANGO,20,2026-08-09
10,DURANGO,2025-05,LOCALIZADA_CON_VIDA,HOMBRE,10007,GÓMEZ PALACIO,3,2026-08-09
10,DURANGO,2025-05,LOCALIZADA_CON_VIDA,MUJER,10007,GÓMEZ PALACIO,3,2026-08-09
10,DURANGO,2025-05,LOCALIZADA_CON_VIDA,HOMBRE,10012,LERDO,1,2026-08-09
10,DURANGO,2025-05,LOCALIZADA_CON_VIDA,MUJER,10012,LERDO,2,2026-08-09
10,DURANGO,2025-05,LOCALIZADA_CON_VIDA,HOMBRE,10014,MEZQUITAL,2,2026-08-09
10,DURANGO,2025-05,LOCALIZADA_CON_VIDA,HOMBRE,10023,PUEBLO NUEVO,1,2026-08-09
10,DURANGO,2025-05,LOCALIZADA_CON_VIDA,HOMBRE,10026,SAN DIMAS,1,2026-08-09
10,DURANGO,2025-05,LOCALIZADA_CON_VIDA,HOMBRE,10032,SANTIAGO PAPASQUIARO,1,2026-08-09
10,DURANGO,2025-05,LOCALIZADA_CON_VIDA,HOMBRE,10036,TLAHUALILO,1,2026-08-09
10,DURANGO,2025-05,LOCALIZADA_CON_VIDA,HOMBRE,10038,VICENTE GUERRERO,1,2026-08-09
10,DURANGO,2025-05,LOCALIZADA_CON_VIDA,HOMBRE,10039,NUEVO IDEAL,1,2026-08-09
