cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
24,SAN LUIS POTOSI,2026-03,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,24016,EBANO,1,2026-08-09
24,SAN LUIS POTOSI,2026-03,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,24024,RIOVERDE,1,2026-08-09
24,SAN LUIS POTOSI,2026-03,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,24054,XILITLA,1,2026-08-09
24,SAN LUIS POTOSI,2026-03,LOCALIZADA_CON_VIDA,HOMBRE,24013,CIUDAD VALLES,2,2026-08-09
24,SAN LUIS POTOSI,2026-03,LOCALIZADA_CON_VIDA,HOMBRE,24028,SAN LUIS POTOSÍ,2,2026-08-09
